,rd_x,rd_y,lon,lat,Counts,wkt
56,-378.06095642071955,21.93904357928045,3.3084794609920745,47.974870066405586,3.0,"POLYGON ((3.307829560257006 47.97440867738711,3.309166568179987 47.97443367212908,3.309129373678791 47.975331451803804,3.307792341851685 47.97530645644465))"
57,-278.06095642071955,21.93904357928045,3.3098164816592806,47.97489505342233,8.0,"POLYGON ((3.309166568179987 47.97443367212908,3.3105035776872542 47.974458650803626,3.310466407090269 47.97535643109514,3.309129373678791 47.975331451803804))"
58,-178.06095642071955,21.93904357928045,3.3111535039103113,47.97492002437146,7.0,"POLYGON ((3.3105035776872542 47.974458650803626,3.311840588777795 47.97448361341075,3.3118034420851044 47.975381394318646,3.310466407090269 47.97535643109514))"
59,-78.06095642071955,21.93904357928045,3.312490527744151,47.97494497925293,2.0,"POLYGON ((3.311840588777795 47.97448361341075,3.313177601450596 47.97450855995038,3.313140478662284 47.97540634147427,3.3118034420851044 47.975381394318646))"
60,21.93904357928045,21.93904357928045,3.313827553159786,47.974969918066705,1.0,"POLYGON ((3.313177601450596 47.97450855995038,3.314514615704647 47.97453349042249,3.3144775168207947 47.97543127256198,3.313140478662284 47.97540634147427))"
61,121.93904357928045,21.93904357928045,3.3151645801562033,47.97499484081274,1.0,"POLYGON ((3.314514615704647 47.97453349042249,3.3158516315389286 47.97455840482705,3.315814556559623 47.97545618758172,3.3144775168207947 47.97543127256198))"
62,221.93904357928045,21.93904357928045,3.3165016087323904,47.97501974749098,7.0,"POLYGON ((3.3158516315389286 47.97455840482705,3.3171886489524343 47.97458330316399,3.3171515978777566 47.97548108653347,3.315814556559623 47.97545618758172))"
63,321.93904357928045,21.93904357928045,3.3178386388873347,47.97504463810141,9.0,"POLYGON ((3.3171886489524343 47.97458330316399,3.3185256679441473 47.9746081854333,3.3184886407741816 47.9755059694172,3.3171515978777566 47.97548108653347))"
64,421.93904357928045,21.93904357928045,3.319175670620022,47.97506951264398,8.0,"POLYGON ((3.3185256679441473 47.9746081854333,3.3198626885130564 47.97463305163491,3.319825685247886 47.97553083623283,3.3184886407741816 47.9755059694172))"
65,521.9390435792805,21.93904357928045,3.3205127039294404,47.97509437111866,7.0,"POLYGON ((3.3198626885130564 47.97463305163491,3.3211997106581457 47.974657901768815,3.321162731297854 47.97555568698036,3.319825685247886 47.97553083623283))"
66,-478.06095642071955,121.93904357928045,3.307105210758588,47.97574284224614,4.0,"POLYGON ((3.306455311609962 47.97528144501774,3.307792341851685 47.97530645644465,3.3077551218593277 47.97620423585439,3.3064180677125483 47.976179223809886))"
67,-378.06095642071955,121.93904357928045,3.308442253745553,47.97576784594788,9.0,"POLYGON ((3.307792341851685 47.97530645644465,3.309129373678791 47.975331451803804,3.309092177591576 47.97622923183073,3.3077551218593277 47.97620423585439))"
68,-278.06095642071955,121.93904357928045,3.3097792983174346,47.975792833581636,7.0,"POLYGON ((3.309129373678791 47.975331451803804,3.310466407090269 47.97535643109514,3.310429234908278 47.976254211738876,3.309092177591576 47.97622923183073))"
69,-178.06095642071955,121.93904357928045,3.3111163444732243,47.97581780514735,7.0,"POLYGON ((3.310466407090269 47.97535643109514,3.3118034420851044 47.975381394318646,3.311766293808422 47.976279175578796,3.310429234908278 47.976254211738876))"
70,-78.06095642071955,121.93904357928045,3.3124533922119075,47.97584276064502,4.0,"POLYGON ((3.3118034420851044 47.975381394318646,3.313140478662284 47.97540634147427,3.313103354290993 47.97630412335043,3.311766293808422 47.976279175578796))"
